,样本,360,364,369,374,377,381,383,387,389,394,399,404,412,418,421,423,429,434,444,450,454,457,460,463,469,472,486,551,891,902,909,914,967,970,1023,1029,1036,1045,1055,1058,1071,1080,1089,1100,1106,1170,1172,1185,1191,1256,1262,1265,1269,1659,1661,1786,1792,1798,1802,1815,1825,1927,2196,2204,2210,2217,2387,2407,2422,2428,2435,2440,2450,2456,2469,2472,2478,2481,2483,2487,2493
0,N_10_00001.asd,0.0476026210601211,0.0411593828636129,0.0394918234041488,0.0371010881463526,0.0375809033605704,0.0370499107815404,0.0381491921280309,0.0347466112689132,0.0364239014148952,0.0375968287305164,0.0359843559740848,0.0348818695451411,0.0352705076963747,0.0339371257307648,0.0345321269049372,0.0343120449666816,0.0341354920991158,0.0336789307513622,0.0349195912440149,0.0364705569159614,0.0372115187878415,0.0373219629725072,0.0377923152489136,0.038280211901,0.0384287219753128,0.0384115012459027,0.0405069382018797,0.182232987672662,0.553596214836208,0.554183438648573,0.554458687634798,0.554608414624298,0.540948620984075,0.540941689742643,0.554875739653082,0.556409210920161,0.557873867822371,0.559573733463065,0.560658917436382,0.560833138400439,0.561800684753218,0.562150715823602,0.562267095462569,0.561502439090058,0.560803152315789,0.515348880672458,0.515308208102447,0.513503682905344,0.513235307316277,0.52792996472602,0.528390689414278,0.528290403309439,0.528577680520727,0.364237829008296,0.364200108251182,0.299867820489985,0.299522719071555,0.299749440542415,0.29866922272063,0.29991081823569,0.299075429070934,0.0377338661677936,0.174993833711313,0.17648088956782,0.177326817600395,0.176644783422637,0.0873943516740278,0.0781684573244013,0.0683866874441315,0.0669107368563708,0.0641054931881124,0.0592713144725288,0.0563694510193044,0.0516887056552547,0.0468551876793666,0.0459501440922688,0.0439878272651943,0.0447811086171746,0.0451725586514571,0.0425517515646686,0.0396693975877061
1,N_10_00002.asd,0.0515191224608632,0.0481794701273288,0.0432244602809689,0.0362264045893314,0.0392257039663967,0.0393265737344083,0.039579179511513,0.0363129433017256,0.0376788280192777,0.0355584583051609,0.0370944663040705,0.036434320276921,0.0353794929551876,0.034711470986046,0.0347933762497246,0.0345138646222789,0.0351980344497469,0.0344024862676765,0.0347463574393919,0.036766357664239,0.0371011197423979,0.0376489202884943,0.0379302189248954,0.038227317113597,0.0386011030133115,0.0387532960384304,0.040529319214108,0.181937941469986,0.552905895650506,0.553427708901796,0.553721287797761,0.55389633793321,0.540205578211296,0.540030369461614,0.553312934298816,0.555835496705527,0.557702483603024,0.559261359171498,0.560238281294119,0.560479223057475,0.561227187766329,0.561637313077036,0.561447627761194,0.560641564976324,0.560155382391311,0.514504868477539,0.51443447193728,0.512995626934944,0.512344122553963,0.527429214344668,0.52807849455216,0.528067137447897,0.528266750679068,0.365034738632861,0.365095509699314,0.300593403861483,0.299639816923988,0.299913484069786,0.298036480305052,0.299631298407831,0.29899022935879,0.0376880334010798,0.174937750666162,0.176269470685284,0.176822521219503,0.176759371399887,0.0893983869393094,0.0774046975506709,0.0699311479754765,0.0670948254853925,0.0640335223137989,0.0615992767931712,0.05743502308969,0.0551468410856393,0.0480590492740246,0.0495241805796469,0.0475620379470894,0.0474701105268897,0.0493561100412949,0.0475541499652879,0.039067610660129
2,N_10_00003.asd,0.0461189558288276,0.0357463956229091,0.0413261837913158,0.0372701691362576,0.0389920104703115,0.0357720013553254,0.0385905541275522,0.0351483442056346,0.0378649450503139,0.036628269581117,0.0342802329325834,0.0349438019024955,0.0345772980675891,0.0338350343637305,0.0342401594555224,0.0338598265072446,0.0337855594073769,0.0334531439895083,0.0345879584493585,0.0362918293608457,0.0370928618734238,0.0374487953924439,0.037671825457199,0.0378492531656941,0.038272334051062,0.0381121047656395,0.0403085637956224,0.181878695941254,0.552139710283832,0.552722733358341,0.552955813676793,0.553135002443127,0.539264592138596,0.539172880859429,0.552561258499589,0.554268682647778,0.556611276541767,0.558080847935515,0.559105307005471,0.559543534182935,0.560603457949742,0.56070162457463,0.560349568636359,0.560159171113962,0.559420935556618,0.514079240255823,0.513864152432546,0.512127104686821,0.511796520535842,0.526951478988701,0.527420550881058,0.52759788718009,0.527850509784849,0.365574232427185,0.365782925068082,0.299546498279432,0.299045649340975,0.299065858675234,0.297655981167101,0.298750548485032,0.297946796595264,0.0376001888387377,0.174655519841829,0.176316687233037,0.176948191693692,0.176589780713837,0.0870212439546583,0.0768139708191644,0.0708916160900624,0.0672191875911866,0.0606933450125629,0.0613300405416032,0.0564409196726562,0.0524241270660938,0.0509516144887197,0.045612100535815,0.0436012105364179,0.0437843329905249,0.0457098773009834,0.0419956458179495,0.0434568528215952
3,N_10_00004.asd,0.0463768537430636,0.0379290901972861,0.0381612224517436,0.0360734666152003,0.0367768312669358,0.0344217267488623,0.035938717038791,0.0352331695525952,0.0360605918562657,0.0367358038860868,0.0354631554023738,0.0354591381639222,0.0354420260535891,0.0347459436314268,0.0330366689925597,0.0348814960233998,0.0337019774399995,0.0336519909105579,0.0343003443540262,0.0362356902482096,0.0372640012441196,0.0371229321131628,0.0375567551763998,0.0379585371872991,0.0382747221069055,0.0382229302849249,0.040391719749769,0.181837144188311,0.551454441438694,0.552003460825285,0.552340451845318,0.552339887452304,0.538617338349859,0.538351349117409,0.552322658388173,0.554411138244545,0.556295442438645,0.557489535279388,0.558589176104093,0.558719387185359,0.559834490144439,0.560060629055932,0.560080082104042,0.559335174714929,0.559347703656409,0.512999152669298,0.512982736530962,0.51145667140821,0.51119554681289,0.526614398962119,0.527197993801475,0.527380329929167,0.527308048869656,0.366697516012568,0.366588135877487,0.300055081045128,0.299446943748079,0.299336094759671,0.297648695547178,0.29847229722956,0.297724390388462,0.0375248589819505,0.174960455892866,0.176117859598412,0.176828797899013,0.176604766801605,0.0883702687300302,0.0771127780910268,0.0686562456542818,0.0663514010151715,0.0636590359845334,0.0603848268872874,0.0577322455697681,0.0529885884711283,0.0501206196408183,0.0487069130544376,0.0475318129058997,0.0449198656677671,0.0437491680464427,0.0440759087736075,0.0418502952180793
4,N_10_00005.asd,0.0529803984360136,0.0479106887215155,0.0369851840295583,0.0379520259128186,0.0383165185098877,0.0388299845931675,0.0376369849522978,0.0368771177291713,0.0357093765962673,0.0360733903560571,0.0363078617855214,0.034902607002832,0.0356151505357758,0.0338878949658615,0.0349227110257992,0.0350538830523543,0.0340796475757994,0.0343156452812481,0.0345219542583003,0.0362045284103842,0.0369839789837337,0.0373235334146917,0.0376046667256483,0.0378792720766888,0.0380581759630031,0.0382624709459511,0.0404293314299212,0.181794991529689,0.55090331583113,0.551435462504506,0.551698518151663,0.551847422104293,0.537856500172811,0.537554167364321,0.552806869927762,0.554446011242933,0.556322050164229,0.557328218163029,0.558395688927919,0.558704250801974,0.559556518952655,0.560253185107287,0.559938315502972,0.559450218349612,0.558337182223294,0.512641770029272,0.512736477677805,0.51149806045427,0.511047795944974,0.526425139347792,0.526827622130217,0.527079401820728,0.527035677921037,0.367535311564179,0.367563591770226,0.300174562162011,0.299320821686403,0.299025243946671,0.297423553923267,0.298530419359394,0.297347913129249,0.0376891592532099,0.174942275683337,0.176326489234796,0.176543133837477,0.176467425185008,0.0863109118308185,0.0760472443351468,0.069033647151832,0.0666565845912868,0.0632175470249314,0.0596513135364223,0.0559121745382639,0.0529945627101623,0.0501750297952584,0.0489066803104089,0.0473528725303425,0.0452746586090408,0.043517993279341,0.0433290168850625,0.0440123832789917
5,N_10_00006.asd,0.051594074966672,0.0462892619778814,0.0456908273003112,0.0412715895842926,0.0393528461743686,0.039455835516493,0.040588828161316,0.0393309829458818,0.0383738546838471,0.0391063238995295,0.0372699038355184,0.0370804522407455,0.035949162615532,0.0368317980536354,0.0369021617136878,0.036386178005904,0.0360324399835125,0.0353399265554508,0.0368693174949464,0.0377763865371302,0.0388468360203535,0.0388794395682168,0.0391058491594884,0.0397117549601267,0.0399461656736141,0.0398749358473179,0.041410738165266,0.175872808475733,0.558742167051111,0.559495888204815,0.559888265218261,0.560154853885859,0.547680726322847,0.547618359465365,0.560745961924425,0.563296161836508,0.565062781829313,0.566459715252983,0.567622947496839,0.568132625028803,0.569210340732172,0.569346300023005,0.569697575726029,0.568743194052012,0.568534218694774,0.524254520296775,0.524056453647664,0.522056496709183,0.521364127748684,0.53598908433272,0.53652920288186,0.536871916084881,0.536932756545226,0.372837728628664,0.372760580233073,0.310059727024596,0.309909113713367,0.310051452676075,0.308917029094756,0.310594409896527,0.30998821004044,0.0405810440582452,0.183528865028723,0.184804561420529,0.185863264473244,0.186039152961088,0.0943878169404352,0.0843299002032585,0.0759376151199495,0.071928685982335,0.0682466235127925,0.0649357240872653,0.0622970089642758,0.060469065793666,0.0554183899596036,0.0530845570244238,0.0524423034833516,0.0497891778948488,0.0493758411266319,0.0512821319617045,0.0479523473732851
6,N_10_00007.asd,0.0496978098772644,0.0460385227849365,0.0437416565243583,0.0427641279696049,0.0410606740740741,0.041518476462759,0.0410120308381665,0.0390049593706648,0.0381437122997624,0.0400934360109652,0.0374169788191415,0.037871359533118,0.0365297950528431,0.0368848662062023,0.036325915228992,0.0366175382749305,0.036367441772954,0.0359018579303402,0.0365072946398965,0.037936773809883,0.0389012388952698,0.038862105187488,0.0392079542904529,0.0397107526152605,0.0400469329162061,0.0398472759355716,0.04174257758876,0.175769216979615,0.558031222785092,0.558784760923854,0.559105506847456,0.55924812329304,0.546823468574347,0.546621889670284,0.560766360060899,0.562383289073375,0.564780316934156,0.566486160407007,0.567214011023203,0.56782312932791,0.568357537663884,0.569189693491045,0.569227790389889,0.568554183200264,0.567758646856782,0.523476894319597,0.523356582541619,0.521473428080683,0.520680735531953,0.535602070589045,0.536332906688293,0.536640125364497,0.536594243681261,0.373858166318785,0.373894049759013,0.310366918161163,0.309889998198756,0.309829997352176,0.307925384522206,0.309195023352706,0.309060350465182,0.0407150622141991,0.183122945228552,0.184627500479955,0.18524851704464,0.185167254244979,0.094382649433586,0.0829689815304064,0.0743049245915718,0.0728606234819644,0.0686883091678289,0.0665409996689738,0.0601415421523421,0.0576106263124901,0.05502921708308,0.0541775829692786,0.0479939148773828,0.0482282521946572,0.0499788182403064,0.0486822648378836,0.0472167371294932
7,N_10_00008.asd,0.0486989498474537,0.0425243894041337,0.0434498135883516,0.0432107757976391,0.040446246001071,0.0420939535015299,0.0416833739628619,0.0386168836852944,0.0402161074274796,0.0392716995319878,0.0381343154415051,0.0379516668371821,0.0375157091142145,0.036342861881194,0.036739860737326,0.0361537584303532,0.036282028535725,0.0361759135024601,0.0366880833075549,0.0379575165319237,0.0387028556007469,0.038881146256693,0.0391544295052747,0.0396981503078442,0.0395610162948292,0.039820384439623,0.0416984100205609,0.175634368620796,0.557692300924816,0.55839111503056,0.558837882335509,0.558956369348888,0.546357608970569,0.54594696047367,0.560704022458389,0.562464066645972,0.564189297112871,0.565318727331715,0.566918224663211,0.567475204796563,0.568192489310358,0.568520815117268,0.569014788687505,0.567960373241098,0.567584644885221,0.522839187643614,0.522834196294413,0.520962612645627,0.520358090930357,0.535516827468767,0.536229373680409,0.536427966064092,0.536774076315932,0.374948697294634,0.37491284077066,0.310098819203748,0.309521512802724,0.310165546791679,0.307812794006687,0.309202531251152,0.308726440796929,0.0406895561398098,0.183253939477251,0.184654711537783,0.185048132338612,0.185285636380458,0.0942927901881338,0.0826632665419996,0.0754102771544636,0.0725315983382872,0.0677809978020239,0.0644251603786285,0.0596372022174359,0.0585916734562227,0.0543223263980201,0.0525415499654891,0.0515989012456061,0.0503013072205641,0.0476184531650304,0.0472011072223781,0.0507071115393675
8,N_10_00009.asd,0.0484957303747345,0.0433489460311356,0.0405167525784474,0.0422033007438486,0.040321267955341,0.0415255347202704,0.039762399905117,0.0382387945859046,0.0412633877197449,0.0400638844808403,0.0385866374596844,0.0378652633119458,0.0371268296361511,0.0363162204387269,0.0362143728734288,0.0352720410234171,0.0359128752688621,0.0359761464053849,0.0364386856505012,0.0379670093056245,0.0384925331513344,0.0387993552577887,0.0391524639511861,0.0393435602995891,0.0394093652159744,0.0398437747742633,0.04177143307178,0.175431373612793,0.55698624791401,0.557757870701935,0.558110097324774,0.558345694611875,0.545267939634381,0.545263517207712,0.560293537906516,0.561981460090402,0.563871845979798,0.565508368817353,0.566015575710698,0.566593595482898,0.567804043219449,0.567944521685122,0.567771967769554,0.567779179569701,0.567042602953617,0.522299175042974,0.522231728871488,0.52046500636336,0.520139154905128,0.535287554156618,0.535789697597023,0.536088720943237,0.536061404867898,0.375963005211985,0.375810245838139,0.310047399486109,0.309844404508324,0.309771249561867,0.307289288972636,0.308651135831779,0.30816780730561,0.040294324768774,0.182957133646267,0.184652524165114,0.185364304573349,0.184742763022856,0.0927354368702191,0.0819571623207342,0.074372638738404,0.0697634069584713,0.066606741984236,0.0639918650058997,0.0599853677356686,0.057823866410944,0.0512665663632235,0.0504984499434002,0.0486948595069415,0.0478451407940239,0.0486689713248759,0.0469843258546911,0.0447050733247642
